,HeLa
SCARB1,1.06265437230865
SCARB2,0.854764622126441
SCCPDH,0.384691486515173
SCD,1.6162269266181
SCD5,0.439765763114982
SCFD1,0.044766836727774
SCFD2,0.192279752144611
SCG2,-0.0870854595310682
SCLT1,-0.828516952845582
SCLY,-0.339088224373194
SCMH1,-2.47932458125247
SCML1,0.169390801192393
SCML2,-0.0464513062298256
SCN1B,-0.64121722883269
SCNM1,0.489720152935012
SCNN1A,-1.3082158636894
SCO1,0.802896331154538
SCOC,0.83708692666306
SCP2,1.05684874026061
SCPEP1,0.59154829928703
SCRIB,-0.616801856216327
SCRN1,0.58223972141648
SCRN2,-0.121283789392181
SCRN3,-0.0122786556369857
SCYL1,-0.300621505660939
SCYL2,-0.263628102462061
SCYL3,-1.1276378014381
SDAD1,0.273391238822083
SDC1,0.457449797604887
SDC2,1.25728455375878
SDC3,-0.0570578324411033
SDC4,1.13624817054344
SDCBP,1.49198618795436
SDCCAG8,-0.560053219043156
SDE2,0.454607374934108
SDF2,0.750441980628652
SDF2L1,0.758043548284356
SDF4,0.65321168271153
SDHA,0.161072628707943
SDHAF1,1.14982876155199
SDHAF2,1.14944649496155
SDHAF3,0.894664900024234
SDHAF4,0.790568562078113
SDHB,0.963302029242408
SDHC,1.90451068080383
SDHD,1.06618556031204
SDR16C5,0.584589971449048
SDR39U1,0.927909128618249
SDSL,-0.072381363390285
SEC11A,1.24654981166943
SEC11C,0.664401930489055
SEC13,0.910465816199966
SEC14L1,-0.0663862293334439
SEC14L2,-0.616279193764903
SEC14L4,-0.527176206361928
SEC16A,-0.141617008033772
SEC22A,0.459112810645344
SEC22B,1.31090031316761
SEC22C,-0.55461832482808
SEC23A,0.260348073726974
SEC23B,0.251126114356898
SEC23IP,0.238124709355824
SEC24A,0.205354644214844
SEC24B,0.138777621102885
SEC24C,0.241040384090841
SEC24D,0.322442677953285
SEC31A,0.440046953594535
SEC61A1,0.984272940723171
SEC61A2,-0.212986200447035
SEC61B,1.56227255337933
SEC61G,1.75808920638358
SEC62,1.0194787615256
SEC63,0.81653813250384
SECISBP2,-1.46340810940558
SECISBP2L,-0.529751250524385
SECTM1,0.683096469480517
SEH1L,0.724106644315624
SEL1L,0.465198169061295
SEL1L3,-0.963077889919734
SELENBP1,0.578967835494237
SELENOF,1.26595262162369
SELENOH,0.37422346939529
SELENOI,0.812751193582211
SELENOK,1.65446994965881
SELENOM,0.263703502248928
SELENON,-0.388441211137629
SELENOO,-0.533724231934237
SELENOS,0.946159794765333
SELENOT,0.129882269851842
SELENOW,-0.351477370588418
SEM1,1.82919567549265
SEMA3A,0.180074542574696
SEMA3B,0.373843280725087
SEMA3C,0.120126019249945
SEMA3D,-0.300205499598806
SEMA3F,-0.41586717647491
SEMA4B,-0.270756056683704
SEMA4C,-1.26932728733894
SEMA4D,-0.877257834959051
SEMA4F,-1.31956543821512
SEMA4G,-1.39457663736896
SEMA6D,-1.46225437620739
SEMA7A,-0.54757497828868
SENP1,-0.397147292540434
SENP2,-1.19447490090407
SENP3,-0.75213184089447
SENP5,-0.634024268425945
SENP6,-0.80857526820016
SENP7,-1.44445110267534
SENP8,0.0816733788003838
SEPHS1,-0.183015641700572
SEPHS2,-0.403911739411905
SEPSECS,-0.487505501016325
SEPTIN10,0.562623102678125
SEPTIN11,0.703769719216162
SEPTIN2,1.05606074658874
SEPTIN6,0.608045634225776
SEPTIN7,1.06059324793853
SEPTIN8,0.0847124146952065
SEPTIN9,0.240331835831421
SERAC1,-0.824457452587961
SERBP1,1.54511565002329
SERF2,2.16369209425189
SERGEF,-1.14257043613537
SERINC1,1.03594870869504
SERINC2,0.111522193662099
SERINC3,0.541116759196682
SERINC5,0.269948095111562
SERP1,1.16735261553023
SERPINB1,0.905400836048215
SERPINB5,1.0913957411251
SERPINB6,0.72608112578837
SERPINB8,0.424406763869956
SERPINB9,0.606497554263334
SERPINE1,0.416185318337367
SERPINE2,0.906744756548655
SERPINH1,1.01909344040807
SERPINI1,0.525151873301017
SERTAD1,-0.169425988407823
SERTAD2,0.260174642808673
SERTAD3,0.425382506986349
SESN1,-0.468909758261817
SESN2,-0.44643852784912
SESN3,-0.114244238462504
SESTD1,0.138917474756787
SET,1.33777006837867
SETBP1,-1.82759618749473
SETD1A,-1.24231691351437
SETD1B,-1.52053053861157
SETD2,-0.831301493732289
SETD3,-0.117521424452876
SETD4,-0.444834684362527
SETD5,-1.71239167936446
SETD6,-0.203596121453175
SETD7,0.361858787036713
SETD9,-0.933051348772934
SETDB1,-0.350242560843548
SETDB2,-1.86102117811528
SETMAR,-0.609262191678505
SETSIP,0.440860210108519
SETX,-0.863619850395387
SEZ6L2,0.454085138596353
SF1,1.1648797115441
SF3A1,0.91891692243303
SF3A2,1.11977340279709
SF3A3,0.878871058876579
SF3B1,0.318126157689805
SF3B2,0.903974231682466
SF3B3,0.3194674173664
SF3B4,1.36098836651305
SF3B5,1.58573970962315
SF3B6,1.29156416121656
SFI1,-2.12239454235978
SFMBT1,-0.788514516754841
SFMBT2,-1.89446319807373
SFN,1.24916440018187
SFPQ,1.0763149431708
SFR1,0.143747160961802
SFSWAP,-0.45499024920885
SFT2D1,0.598936949232155
SFT2D2,1.71052867945671
SFXN1,0.901484323710596
SFXN2,0.0367357985951574
SFXN3,0.412197421957247
SFXN4,-0.135916219425155
SFXN5,-0.464581195600467
SGCB,0.82192226322988
SGCE,0.454462590149088
SGF29,0.336098651333247
SGK1,0.924968357497158
SGMS1,-0.556453954949033
SGMS2,-0.0627540818180154
SGO1,-0.0540042293998086
SGO2,-0.218975833865547
SGPL1,0.137845917335985
SGPP1,0.272660451507636
SGSH,0.888989352685726
SGSM2,-2.45287497923472
SGTA,0.737140672411004
SGTB,0.413756363530456
SH2B1,-1.30996749040434
SH2D2A,0.480408934224438
SH2D3A,-1.16961311638432
SH2D4A,0.823928219433579
SH3BGRL,1.54823383503942
SH3BGRL2,1.06863390653541
SH3BGRL3,2.24359313822049
SH3BP2,-1.20957211496499
SH3BP4,-0.417395322872951
SH3BP5,0.527574840109155
SH3BP5L,-1.15201621725299
SH3D19,-0.668826418051256
SH3GL1,0.67604973417965
SH3GL2,0.442530320623401
SH3GLB1,0.796402713416298
SH3GLB2,0.161117563424859
SH3KBP1,-0.30854940657673
SH3PXD2A,-1.18761433370073
SH3PXD2B,0.291637839037212
SH3RF1,-1.02844389421755
SH3RF2,-1.82974378679065
SH3TC1,-2.58197765679707
SH3YL1,-1.14845870748558
SHARPIN,-0.418473246966494
SHC1,-0.553248591627612
SHCBP1,0.603020661180302
SHFL,-0.538044842837881
SHISA4,-0.463219449543207
SHISA5,0.178016095014268
SHISAL1,-1.28206342758908
SHKBP1,0.061917427420919
SHLD1,0.334499874582119
SHLD2,-1.4920564846314
SHLD3,-1.22231563211413
SHMT1,0.690026865480376
SHMT2,0.695572253446464
SHOC2,-0.168761637658506
SHOX2,-0.267481909194627
SHPRH,-1.24654432621086
SHQ1,0.125206170387431
SHROOM1,-1.07853115217701
SHROOM3,-2.22529836635679
SHTN1,0.845881428177174
SIAE,0.711429091768933
SIAH1,-0.0295426171512341
SIAH2,-0.707983488304982
SIDT2,-0.708282517525421
SIGIRR,0.690924420848536
SIGMAR1,1.20288273314367
SIK2,0.0034358219565983
SIK3,-0.489489380713025
SIKE1,0.758131314072751
SIL1,0.267932830170931
SIM2,-1.70418027052866
SIMC1,-0.51701569127962
SIN3A,0.160175582368424
SIN3B,-0.0442778942123466
SINHCAF,0.712940739961962
SIPA1,-0.925944724435426
SIPA1L1,-1.82235016591911
SIPA1L2,-2.20674729845719
SIPA1L3,-1.56163596991842
SIRPA,-0.0901321019445047
SIRT1,0.460633451249019
SIRT2,-0.375682721073649
SIRT3,-0.456711605686131
SIRT5,-0.376613481835842
SIRT6,0.435823249366628
SIRT7,-0.259681632582962
SIVA1,0.728533301306357
SIX1,0.195357820250722
SIX2,-0.857526610385018
SIX4,-0.646718051099868
SIX5,-0.427459183165577
SKA1,0.533816861212178
SKA2,1.43088501928659
SKA3,0.468311658783204
SKAP2,0.704291200912239
SKI,-0.947476281978738
SKIL,0.0839496576457575
SKIV2L,-0.237964819299757
SKP1,1.99660390266266
SKP2,0.393840499973807
SLAIN1,-0.146449157102057
SLAIN2,-0.352160306239403
SLBP,1.04905736651318
SLC10A3,-0.982715671679608
SLC10A7,-0.314182476124184
SLC11A2,-0.0756732045646973
SLC12A2,0.0042115967071605
SLC12A4,-0.516082290839738
SLC12A6,-0.936602954294672
SLC12A7,-0.399331122228186
SLC12A8,-0.338907519193125
SLC12A9,-0.704827127644509
SLC15A4,0.004291306345124
SLC16A1,1.08137546193847
SLC16A10,-0.468041451003366
SLC16A13,0.238591750172061
SLC16A14,-0.863050626649642
SLC16A3,0.845063437265617
SLC16A5,-1.54800496649835
SLC16A6,0.0438075218624862
SLC16A7,0.587571387883502
SLC16A9,-0.361094944738742
SLC17A5,0.12167456186368
SLC17A9,-0.472505442097473
SLC18B1,-0.165342483839209
SLC19A1,0.46982295955003
SLC19A2,-0.273264301159999
SLC1A1,0.34465501347036
SLC1A3,0.183501437956868
SLC1A4,0.552374712240851
SLC1A5,0.849907211463837
SLC20A1,-0.0867669768725371
SLC20A2,-1.11726088986077
SLC22A18,0.43758368439916
SLC22A23,-1.72701314360226
SLC22A3,-0.309152347858882
SLC22A4,-0.403621060549343
SLC22A5,-0.0092163013738041
SLC23A2,-0.7151303379813
SLC25A1,0.426722854733244
SLC25A10,-0.331685346636149
SLC25A11,0.501925966787066
SLC25A12,0.115614313122793
SLC25A13,0.43009800469924
SLC25A14,-0.238315231047436
SLC25A15,-0.241105805319964
SLC25A16,-1.21916595943715
SLC25A17,0.781537837398719
SLC25A19,-0.248498022757903
SLC25A20,0.362710129830866
SLC25A21,0.15763917106261
SLC25A22,0.65990764099462
SLC25A23,-2.27475071589925
SLC25A24,0.666654985472463
SLC25A25,-0.427613379046551
SLC25A26,-0.670803378417519
SLC25A28,0.122900063133514
SLC25A29,0.235379920132053
SLC25A3,1.21234492191177
SLC25A30,0.0760650974072269
SLC25A32,0.583164123720862
SLC25A33,-0.511523160400175
SLC25A35,0.788275078646412
SLC25A36,0.171700332482554
SLC25A37,-1.06848878455925
SLC25A38,-0.0799404193956634
SLC25A39,-0.365147287837514
SLC25A4,0.331972160406889
SLC25A40,-0.129767475885436
SLC25A42,-0.977691727057704
SLC25A43,-0.874713035369405
SLC25A44,-0.259178655103609
SLC25A45,-0.644294664587746
SLC25A46,-0.0665955695636825
SLC25A5,1.58109614522774
SLC25A51,-1.95972549109812
SLC25A6,1.01506400283436
SLC26A11,-0.815793082098383
SLC26A2,0.202983926515051
SLC26A6,-0.198638213208822
SLC27A2,-3.12787523599812e-05
SLC27A3,-0.480951037282945
SLC27A4,-0.27336828416068
SLC27A5,-0.923468407170642
SLC29A1,0.584521909290638
SLC29A2,0.0005894146668057
SLC29A3,-0.581632279959645
SLC2A1,0.754641798515674
SLC2A11,-1.5050257758238
SLC2A12,-0.307815541369444
SLC2A13,-0.255527218340232
SLC2A3,-0.264441853884612
SLC2A4RG,-0.192340044387399
SLC2A6,-0.271194586154268
SLC2A8,-0.780346410454961
SLC30A1,0.521782856768898
SLC30A5,-0.589443661953907
SLC30A6,0.493156288862632
SLC30A7,0.713117916678944
SLC30A9,-0.408673895183043
SLC31A1,0.748780826816797
SLC35A1,0.463225228583668
SLC35A2,0.153122727232541
SLC35A3,-0.862943026137725
SLC35A5,-0.301072210924128
SLC35B1,0.0528985912565154
SLC35B2,0.140626722033004
SLC35B3,-0.95974450931927
SLC35B4,0.0303185694516776
SLC35C1,-0.179410710782213
SLC35C2,-0.811460091275454
SLC35D1,0.318040977690052
SLC35D2,-1.39197900109506
SLC35E1,-0.297496293378829
SLC35E2B,-1.53055351573604
SLC35E3,0.37570184881822
SLC35E4,-1.27697335950671
SLC35F2,0.25928827152684
SLC35F3,-0.326238581090761
SLC35F5,-0.192234370288502
SLC35F6,0.625340268596846
SLC35G1,-0.258048635779221
SLC35G2,0.110364837701031
SLC36A1,-0.262488205989409
SLC36A4,-0.32693121969971
SLC37A1,-1.29806152727114
SLC37A3,-0.249394333858679
SLC37A4,-0.0916088900384665
SLC38A1,0.902192257762479
SLC38A10,-0.589542513144191
SLC38A2,1.29856995783294
SLC38A5,0.633420731975072
SLC38A6,-0.237402249498563
SLC38A7,0.0301801843464304
SLC38A9,0.081336004640108
SLC39A1,0.505566537586955
SLC39A10,0.307847815899044
SLC39A11,-0.0794701175481389
SLC39A13,-0.0340877767453637
SLC39A14,0.630237798064142
SLC39A3,0.0995495416141465
SLC39A4,0.980104177365931
SLC39A6,0.116533570923191
SLC39A7,0.500936692573346
SLC39A8,0.170230880346406
SLC39A9,0.0587013791401285
SLC3A2,1.35644672681392
SLC41A1,-1.14699463203081
SLC41A2,-0.849934122523545
SLC41A3,-0.0765855441651778
SLC43A1,-0.856809057626465
SLC43A2,-0.196414356621249
SLC43A3,0.661456242212181
SLC44A1,-0.239605275033522
SLC44A2,0.112292150807149
SLC45A4,-1.7612755781378
SLC46A1,0.172426157553519
SLC47A1,-0.123546333489721
SLC48A1,0.650518892248143
SLC49A4,0.345978805040539
SLC4A11,-0.888102074098343
SLC4A1AP,0.372764979307993
SLC4A2,-0.48628135376341
SLC4A7,-0.241497944232629
SLC50A1,0.546276330349197
SLC52A2,0.219824200276869
SLC5A3,0.246223179579663
SLC5A6,0.0005620791247376
SLC66A1,-0.183231573970737
SLC66A2,-1.21465378212561
SLC66A3,0.221643954033455
SLC6A15,0.356737539233328
SLC6A6,0.442598527040203
SLC6A8,-0.956264122849603
SLC6A9,-0.0525354156639164
SLC7A1,0.646156115324069
SLC7A11,0.471437022038308
SLC7A2,0.257909141342528
SLC7A5,1.23142366525411
SLC7A6,-0.0965732616459895
SLC7A6OS,0.139573424936648
SLC8B1,-0.346138084008693
SLC9A1,-0.0177955480780617
SLC9A3R1,0.970486812440555
SLC9A3R2,0.291652991945462
SLC9A6,-0.145983731310887
SLC9A7,-1.14042713409187
SLC9A8,-0.283118052947602
SLC9A9,-0.0643889624957846
SLC9B2,-1.65153038588071
SLCO2A1,0.607424069496011
SLCO3A1,0.14401518643824
SLCO4A1,-0.0376098085525276
SLF1,-0.169064685793605
SLF2,-1.5405246889036
SLFN12,-0.592134023636666
SLFN5,0.0113502905320232
SLIRP,1.96205096412859
SLITRK4,0.107836840196145
SLITRK5,-1.16253302808595
SLK,0.146966370998091
SLMAP,-0.865401918912748
SLPI,1.68106179201919
SLTM,0.405650722680128
SLU7,0.354705235729482
SLX4,-2.40448354733993
SLX4IP,-0.408501936176547
SMAD1,-0.0543168465879042
SMAD2,0.111177229217048
SMAD3,0.532410237918642
SMAD4,0.0649710816513563
SMAD5,0.181869751726799
SMAD6,-1.81496831241979
SMAD7,-1.50652303658188
SMAD9,-0.16632485026453
SMAGP,0.77771237398639
SMAP1,0.745734345520079
SMAP2,0.477785137561419
SMARCA1,0.212008323025406
SMARCA2,-0.151542095923897
SMARCA4,0.195004099450832
SMARCA5,0.5453731081413
SMARCAD1,0.161212174945672
SMARCAL1,-0.609717783586324
SMARCB1,0.871373584771673
SMARCC1,0.419354963147372
SMARCC2,0.0996952862812714
SMARCD1,0.404077303987459
SMARCD2,0.158058869865595
SMARCD3,-1.01207374686177
SMARCE1,0.256294170163725
SMC1A,0.424973967383363
SMC2,0.447807970490957
SMC3,0.484251174526254
SMC4,0.544793876380507
SMC5,-0.206537612920515
SMC6,-0.522397449988281
SMCHD1,-0.431252510860944
SMCO4,0.314568241598769
SMCR8,-0.898395972870989
SMDT1,1.34371727774534
SMG1,-1.39450207282478
SMG5,-1.60353179143354
SMG6,-1.23962173634304
SMG7,-0.434846858056581
SMG8,-0.0094019682943771
SMG9,0.266921893834809
SMIM10,1.01122476744395
SMIM12,0.829798118335982
SMIM13,0.444960559391019
SMIM14,0.64680032111272
SMIM15,0.805421728270201
SMIM19,0.206654841384755
SMIM20,1.4887715975446
SMIM26,1.45389560029829
SMIM29,-0.219605293334791
SMIM30,1.29539240567257
SMIM4,1.58604880248971
SMIM7,1.74136220557933
SMIM8,0.610356264090335
SMN1,-0.353433433244129
SMNDC1,1.47922880163605
SMOC1,1.19417172015448
SMOX,-1.04151584369262
SMPD1,0.261032659504833
SMPD2,-0.613053281353732
SMPD4,0.138738227364133
SMPDL3A,0.20273137788596
SMPDL3B,-0.248890697552659
SMS,0.553991620217562
SMTN,-0.344102365131987
SMU1,0.781058123887788
SMUG1,-1.29269018240935
SMURF1,-0.565364079381232
SMURF2,-2.22741273870849
SMYD2,-0.33649164761898
SMYD3,0.410028851776194
SMYD4,-0.762934674844005
SMYD5,0.226491934919229
SNAI1,0.635566008214331
SNAI2,0.340176968126165
SNAP23,0.89826509997018
SNAP25,0.690829160988315
SNAP29,1.0623786104843
SNAP47,-0.386788994052492
SNAPC1,0.784977327728999
SNAPC2,-0.0072191005573007
SNAPC3,0.713251542512952
SNAPC4,-0.955671355967931
SNAPC5,1.1301285162259
SNAPIN,0.683014891682157
SNCA,0.834376770127451
SNCG,0.824998090255961
SND1,0.499690729551247
SNF8,0.486684386905238
SNIP1,0.427340973934097
SNN,-1.04356290889135
SNRK,-0.72491390826622
SNRNP200,0.453858533951467
SNRNP25,-0.680604161328907
SNRNP27,0.876056955498237
SNRNP35,0.696652286372399
SNRNP40,0.782167324283516
SNRNP48,0.578958038819731
SNRNP70,0.760704437309747
SNRPA,0.908465485927204
SNRPA1,1.25933712132764
SNRPB,1.07668020892539
SNRPB2,1.07606728055477
SNRPC,1.37213038630345
SNRPD1,1.62195566800185
SNRPD2,1.43980360960357
SNRPD3,1.93373570144314
SNRPE,1.82115833584766
SNRPF,1.74785435922207
SNRPG,1.8491704567186
SNRPN,-0.475649039916175
SNTA1,-0.904647390178078
SNTB1,-0.565306357749796
SNTB2,0.378056697666598
SNU13,1.48820828788342
SNUPN,0.0772623215819663
SNW1,0.635402622914199
SNX1,0.844888931999523
SNX10,0.032636582596385
SNX11,-0.219574321983083
SNX12,1.05965759224143
SNX13,-1.89232940542764
SNX14,-0.48127247596277
SNX16,-0.551145577196406
SNX17,0.182086493007028
SNX18,-0.507436074361771
SNX19,-1.70278285072864
SNX2,0.647797499502369
SNX21,-1.00306173390162
SNX24,-0.0096383232418932
SNX25,-2.79803319594182
SNX27,0.783207016224353
SNX29,-0.709148351967916
SNX3,1.11210176699612
SNX30,-0.345043243515778
SNX33,-0.578904037269533
SNX4,0.460780207850042
SNX5,0.295928735338448
SNX6,0.62980812154914
SNX7,-0.126755045747792
SNX8,-0.06579588550224
SNX9,0.223340907449638
SOAT1,0.697374624440689
SOCS3,-0.362701979806609
SOCS4,-1.00646730559863
SOCS5,-0.431100655297203
SOCS6,-0.919347778089606
SOCS7,-1.72790510258667
SOD1,1.70992487864748
SOD2,-0.0657767621475327
SOGA1,-0.963422163201198
SON,0.39478383701751
SORBS2,0.267096201315784
SORBS3,0.44147800169131
SORD,1.01617179029166
SORL1,-1.21157671306854
SORT1,0.316620196149565
SOS1,-0.957439947286475
SOS2,-2.07986398919792
SOWAHC,-1.13507734551121
SOX12,0.630597992013265
SOX13,-0.540825789226118
SOX18,0.458738306732532
SOX4,0.404490724689502
SOX9,0.784737361606797
SP1,0.52421180289368
SP100,0.261811864790546
SP110,0.466210053847881
SP140L,0.0203146617365835
SP2,0.345391864636649
SP3,-0.0825100899204537
SP4,-0.773388012585365
SPA17,0.881333767284715
SPACA9,0.2145776104557
SPAG1,-0.525845060644406
SPAG16,-0.0288409869158279
SPAG4,-1.09138496985689
SPAG5,-0.0609143916553077
SPAG7,0.641074487572612
SPAG9,-0.208922174409965
SPARCL1,0.290866502245594
SPART,0.551872430235915
SPAST,0.139004623575084
SPATA17,-0.411531431329797
SPATA2,-0.896363955496859
SPATA20,-1.61409677623751
SPATA24,-0.124512972629805
SPATA2L,-0.237890596403938
SPATA33,0.006472171839755
SPATA5,0.0812708798033798
SPATA5L1,-0.0484322723463228
SPATA7,-1.25952080804599
SPATC1L,-0.101248322195685
SPATS2,-0.0152901424627651
SPATS2L,0.295453877812063
SPC24,0.72944483546979
SPC25,1.32163209852395
SPCS1,1.64632697682155
SPCS2,1.58641105142554
SPCS3,1.47322398490172
SPDL1,0.402465288633964
SPECC1,-0.675128602487725
SPEN,-1.91709641122754
SPG11,-0.583383181202817
SPG21,0.0734224316473818
SPG7,-1.01944229291463
SPHK1,-0.477726920701891
SPHK2,-1.3401308051515
SPIDR,-1.10396797751362
SPIN1,0.305885618892856
SPIN3,-0.254702127031185
SPIN4,1.02187599580554
SPINDOC,-0.720236997874842
SPINK13,-0.241751841508565
SPINK4,0.483567316022993
SPINK6,1.61223320602327
SPINT2,-0.102117315823933
SPIRE1,-0.796842725758727
SPIRE2,-1.94506201090256
SPNS1,0.0617153909301689
SPOCD1,-1.04079488370139
SPOCK1,0.806820906863579
SPOCK3,0.559892046725133
SPOP,0.0228501131079303
SPOPL,-0.959297498400874
SPPL2A,0.728256602251339
SPPL2B,-0.460054946660463
SPPL3,0.149516893632775
SPR,0.54997039810502
SPRED1,-1.40833003003201
SPRED2,-0.939051989053473
SPRTN,0.162667755088367
SPRY2,-0.960156438650584
SPRYD3,0.409337701642155
SPRYD4,0.484416375796648
SPRYD7,0.809161772896491
SPSB1,0.188155538177613
SPSB2,-1.27002415706147
SPSB3,-0.225756142569276
SPTAN1,0.15098550662529
SPTBN1,-2.14701073094181
SPTBN2,-1.53030535389752
SPTLC1,0.741412750580558
SPTLC2,0.463064507145269
SPTLC3,-0.102240861845322
SPTSSA,1.79543512530428
SPTY2D1,0.167322766836847
SQLE,0.209987959672293
SQOR,-0.143351468350988
SQSTM1,1.34941689097289
SRA1,0.499689635927245
SRBD1,-0.75559980952895
SRC,-0.43302148404795
SRD5A1,-0.161910228156834
SRD5A3,0.125471595317001
SREBF1,0.0726520830208377
SREBF2,-0.170934823047065
SREK1,0.398693368705835
SREK1IP1,0.872628927974702
SRF,-0.745673869819377
SRFBP1,0.61055230780797
SRGAP1,-0.243870183846557
SRGAP2,-1.18041485535968
SRGAP2B,-1.44798383726837
SRGAP2C,-1.29731144726879
SRGN,1.26621476997414
SRI,1.2341263421893
SRM,0.832862467982488
SRP14,2.29151455213908
SRP19,0.975336492918928
SRP54,0.838898777408124
SRP68,0.929072288842896
SRP72,0.482565941527045
SRP9,1.91524803544864
SRPK1,0.461881582685391
SRPK2,0.259024186253912
SRPRA,0.672338167565661
SRPRB,0.986003694595878
SRPX,0.199640176600259
SRR,-0.204426227002192
SRRD,-0.18119438536616
SRRM1,0.973877373593109
SRRM2,0.519392420584923
SRRT,0.454961921877992
SRSF1,0.570762846004313
SRSF10,1.22372930114692
SRSF11,0.96309159128965
SRSF2,0.933201551466523
SRSF3,1.78370003493261
SRSF4,0.584596046253804
SRSF5,1.22160437068987
SRSF6,0.744989638021278
SRSF7,1.24769218777969
SRSF8,0.349476765960824
SRSF9,1.25045047534876
SRXN1,0.757660539915939
SS18,0.618535618085225
SS18L1,-1.15198608507544
SS18L2,0.863124757391546
SSB,1.34284873689736
SSBP1,1.56410775076135
SSBP2,0.220837671045563
SSBP3,0.836019912720894
SSBP4,-1.24560652808241
SSC4D,-1.23859579725178
SSC5D,-0.646178197950767
SSH1,-2.16049073375943
SSH2,-1.29527717888167
SSH3,-0.497713036978123
SSNA1,0.465847110824464
SSR1,1.33789487099508
SSR2,1.67605963329276
SSR3,1.25737126234918
SSR4,1.56513846370571
SSRP1,0.601946295599572
SSTR1,-0.118606054711846
SSU72,0.801905825173545
SSX2IP,0.0115474306994447
ST13,1.27495988524859
ST3GAL1,-0.339014020826942
ST3GAL2,-1.7262731209457
ST3GAL4,-0.758917589985785
ST6GALNAC4,-0.710664783784692
ST7,-0.441929261729083
ST7L,0.322235547257196
ST8SIA4,0.409659550071386
STAC,-1.57829305225791
STAC2,-0.295094318045349
STAG1,-0.470788671674203
STAG2,0.159671037220649
STAG3,-2.66045154918494
STAM,0.674271678092455
STAM2,0.45401256778961
STAMBP,0.139220663183821
STAMBPL1,-0.78048155410055
STARD10,-1.23389770696795
STARD13,-1.42203311309386
STARD3,-0.546667463962452
STARD3NL,-0.240052838223786
STARD4,0.797786165580951
STARD7,-0.278185502594852
STARD8,-2.11822017432375
STAT1,0.658959417862126
STAT2,0.0004438090760539
STAT3,0.653829653858527
STAT5A,-0.633725667506961
STAT5B,-0.185068190720547
STAT6,-0.216188653765231
STAU1,0.668117713243228
STAU2,0.168280547464136
STBD1,-0.313827640349281
STC2,0.701456853653661
STEAP1,-0.0801074959412278
STEAP3,0.22647570857137
STEAP4,0.470256161928466
STIL,-0.326011860470283
STIM1,-0.44640596080215
STIM2,-0.464849951748813
STING1,0.418284880369877
STIP1,0.973632645810607
STK10,-0.688046650096832
STK11IP,-0.534905106114014
STK16,-1.45030227418204
STK17A,0.537180405380853
STK17B,0.18758171999879
STK19,0.164284341772946
STK24,0.229627730670205
STK25,-0.825260338113505
STK26,0.803613691638852
STK3,0.390066791708873
STK32B,-0.279244910224152
STK32C,-1.01438931226829
STK33,-0.665252329467621
STK35,-0.815367659888138
STK36,-1.45928406685808
STK38,0.556207098194412
STK38L,0.467130361674714
STK39,0.299194646817156
STK4,0.371154163505347
STK40,-2.35893877401244
STMN1,2.08149678664402
STMN3,0.574714302601042
STMP1,2.62246797443902
STN1,-1.1492810216937
STOM,1.11011702894708
STOML1,-0.637871787247065
STOML2,0.489368434562694
STON2,-0.374261761503105
STOX2,-1.84198023673942
STPG1,-0.521005355638389
STRA6,-0.172333455521586
STRADA,-0.151772688932333
STRADB,-1.85768142186688
STRAP,1.10182736895097
STRBP,-0.135270560746582
STRIP1,-0.0532732062270103
STRIP2,-0.80736094800238
STRN,-0.104280999938078
STRN3,-0.203436923321204
STRN4,-0.4098039008797
STS,-1.23754556826791
STT3A,0.639434703426454
STT3B,0.458294008408062
STUB1,0.175745274956515
STX10,-0.203258191049439
STX12,0.732629209640816
STX16,-0.915380514823459
STX17,0.064437876893111
STX18,0.535132735767233
STX1A,-0.443522602888439
STX2,-0.468745433957877
STX3,-0.0395814700109867
STX4,0.67528737137782
STX5,0.313890770158561
STX6,0.439475748667663
STX7,0.39398612878873
STX8,0.315806954541439
STXBP1,0.922253199908382
STXBP2,0.286361437443422
STXBP3,0.548266959372904
STXBP4,0.66475380243774
STXBP5,-1.10319865756967
STYX,-0.0727108788076649
STYXL1,-0.0274767133123819
SUB1,1.93372038569466
SUCLA2,0.709182442029093
SUCLG1,0.774588896414639
SUCLG2,0.652758298031583
SUCO,-1.51175369450228
SUDS3,0.174280169464298
SUFU,0.921804031709644
SUGP1,-0.144129327670716
SUGP2,-0.508909206063696
SUGT1,0.830652474558949
SULF2,-0.0164141380321199
SULT1A1,-0.787292355606274
SUMF1,0.256481425953018
SUMF2,0.771693557331549
SUMO1,1.30857878667958
SUMO2,1.907890477027
SUMO3,0.886635447022378
SUN1,0.131362954294678
SUN2,0.092590442440211
SUOX,-0.24290253894446
SUPT16H,0.536384032173713
SUPT20H,-0.333457494463178
SUPT3H,0.274759681173141
SUPT4H1,0.954964422490632
SUPT5H,-0.0835124235449257
SUPT6H,-0.0613761098513877
SUPT7L,0.167520523279897
SUPV3L1,-0.0303478648285955
SURF1,-0.0632218526983598
SURF2,0.16736768171354
SURF4,1.16992831778288
SURF6,0.691307141555077
SUSD1,-0.634973789972403
SUSD5,0.263237555928742
SUSD6,0.0863172742231409
SUV39H1,0.45265346280482
SUV39H2,-0.67286983112498
SUZ12,0.244166073318906
SV2A,-0.154542431808686
SVBP,0.0409268587845814
SVIL,-2.02159535307656
SVIP,0.727558098945475
SWAP70,0.608047545593953
SWI5,0.838607783570132
SWSAP1,0.526707319359601
